area,perimeter,solidity,aspect_ratio,eccentricity,hu_moment1,hu_moment2,hu_moment3,hu_moment4,hu_moment5,hu_moment6,hu_moment7,mean_intensity,mean_intensity_gradient,spectral_ratio,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,tipo
766.5,105.49747335910797,0.9770554493307839,0.9696969696969697,0.8519202023275085,0.16148071679164688,0.0005317849251027519,3.843589541959763e-05,2.5257029964311407e-07,3.4137378866255035e-13,2.7238477888044665e-09,7.090411517640029e-13,0.22341471354166667,0.30372235078383514,0.10072443874499641,0.9944423880321641,1.3054728024063347,0.9667438015688362,19.623817502475042,0.9977695332559386,0.4480542332272067,77.18979720749384,0.046137955887961664,0.05255264616046047,0.007006410795838898,0.03676134047456722,-0.7112064120537542,0.23736195037124538,pituitary
1830.5,178.12488996982574,0.925195855446045,1.2826086956521738,0.5956015496731838,0.184992686808358,0.007384880014609423,2.7043196320470665e-05,3.0260771698648043e-06,1.326069703836387e-11,6.011241973241396e-08,2.3948421113958348e-11,0.5294661458333333,0.6103742474282234,0.07775975493432175,0.9871401659987451,2.6276549600024177,0.9720771680437859,47.04165720644703,0.9951376831904647,1.0618349357141845,185.53897386578572,0.10171007086851569,0.11764876709197555,0.006679275629754662,0.07521046668559314,-0.6997908178283224,0.34485637715828693,pituitary
1379.5,141.15432739257812,0.9808034127266264,0.8260869565217391,0.8926421229589729,0.16220276576643294,0.0007454219506924437,1.8112766046218354e-05,5.9439760287969687e-08,2.1744073520402593e-14,1.1952777991451109e-09,5.77146424372617e-14,0.34762369791666664,0.5966874513810745,0.06336391971919056,0.9902591566447159,2.7913871518759197,0.9511895177524666,28.588891399417108,0.9958822986922741,0.6971531415839816,111.5641784457925,0.08076994161019664,0.09454915966445243,0.0067865347801540086,0.0636677022753718,-0.6952029658842297,0.3095437303694396,pituitary
425.0,84.28427064418793,0.9320175438596491,0.8461538461538461,0.8202134437088153,0.17196421647789567,0.0014279390631614928,0.0004886446841923302,2.0415106689080375e-05,-2.027860752268286e-09,-7.677640065244817e-07,-2.1314974494482218e-10,0.13197591145833334,0.23553557955680834,0.19663288710818627,0.9967645691828289,1.0340839669482915,0.9581473910106099,12.350851063377892,0.9986270237644763,0.264675342440672,48.36932028656328,0.028634018529548572,0.032008634549243395,0.007728009242817544,0.023714900904102033,-0.7249932922295576,0.18904253017816305,pituitary
196.5,77.01219272613525,0.6858638743455497,0.782608695652174,0.7804308407631044,0.26823895851077545,0.01083554697828448,0.007662561065120486,0.0021417529525921382,2.7201820260001597e-06,-2.193708287180328e-06,8.238994861753245e-06,0.07864908854166666,0.2617414464146982,0.21719274957917667,0.998309868769915,1.8896287597618495,0.8964379958733528,9.121756786463388,0.9992098457708238,0.15772934782105608,34.5973983860917,0.0158948678038921,0.01725558563558376,0.00587246473817013,0.014402921865246143,-0.7229154833332597,0.1390708054660616,pituitary
1239.0,134.56854152679443,0.9713837710701686,0.9285714285714286,0.8687009710340431,0.16124735609631036,0.0005063516348797846,5.403523167551402e-06,4.878037388041936e-08,7.299770764129298e-15,-1.9785966401127684e-10,-2.3956679780512874e-14,0.30028645833333334,0.47930083317334093,0.10087682712014219,0.9912111175040234,2.4898153627362256,0.9474324403472658,23.677430687471336,0.9963567366471184,0.6022191497784355,92.21990738714914,0.073029666253969,0.08431560957548753,0.006440709352548118,0.05648659091311778,-0.7078976643928204,0.297036811440854,pituitary
321.0,70.62741661071777,0.9567809239940388,0.75,0.7020943304696277,0.16998022802254278,0.0030540262354909944,5.167189920783944e-05,1.4263459492176395e-06,7.470603066539638e-12,4.6023291875185574e-08,9.702271540914016e-12,0.15278645833333335,0.27301600532810566,0.1887813266971867,0.9975142502828573,2.6063433644471017,0.9373314965403852,20.790574077420544,0.9989797009387472,0.306410523957166,80.55595294523508,0.022326610251130537,0.024771172406778827,0.005573632857655836,0.018432318941161877,-0.737538975195134,0.16887674917116346,pituitary
647.0,100.76955199241638,0.9599406528189911,0.8181818181818182,0.6784417436809764,0.1700581578701358,0.0032406043916204364,1.9393069774432484e-05,5.89149457755595e-07,1.8058879468864757e-12,3.063747164774709e-08,-8.393434836655757e-13,0.18196614583333334,0.30190728704578634,0.10026174086229246,0.9952334984234458,1.353165904375258,0.9580049601132941,16.10812254395366,0.9979069626329502,0.36492986810136313,63.079324271439376,0.04152259329779466,0.047238778299918696,0.006463651853649053,0.034309576170587115,-0.7227474932166373,0.2281371759215663,pituitary
1215.5,133.98275446891785,0.9712345185777067,1.025,0.8994052717253608,0.16085574942867636,0.00032120987978759746,2.7132408893973267e-05,7.61513637730871e-08,1.05572713865512e-13,1.28339140988505e-09,2.891684587171793e-14,0.39294270833333333,0.40193664843331967,0.08631087270602136,0.9913687431949797,1.6430892748433692,0.9786796003114093,38.52570179643742,0.996581023263812,0.7880396107021779,152.4597179109063,0.07052117631830931,0.08095788880735262,0.007459142892069802,0.053560245639577966,-0.7103387728451587,0.29206940265810866,pituitary
818.0,140.76955199241638,0.8578919769271106,0.375,0.37915387256829186,0.30720533419037305,0.06375440588741768,0.0019874045876115375,0.0004304264696745008,2.3830991200340377e-07,3.0253475661604617e-05,-3.188911643178754e-07,0.2884375,0.5820626476146361,0.13936594583364634,0.993892320542791,3.487179970504812,0.9492378710747124,34.34055358107516,0.9972140038022839,0.5784562746462536,133.87503435379583,0.05464091168077391,0.061636240216818156,0.004359942662987032,0.045038094552371455,-0.7277544487981952,0.2608858998533245,pituitary
1526.0,148.9116872549057,0.9816661305886137,0.9772727272727273,0.8700381321741644,0.1608336148504329,0.00014568756515499735,4.693347385791147e-05,6.914493400464357e-08,-1.0362982048099768e-13,2.1184634193054233e-11,-6.911070624252426e-14,0.409921875,0.4591552267478025,0.07055263015690505,0.9892589926447511,1.9293006572742726,0.9711826028013149,33.46784816728952,0.995740259276987,0.8220910273751066,131.94209201188383,0.08533654889117669,0.09915960402444916,0.007858387252755393,0.06494155083762632,-0.6917871665775517,0.3154940238023517,pituitary
850.0,113.5979790687561,0.9659090909090909,0.8108108108108109,0.8043964871615713,0.16385537562478575,0.0010923362578739528,2.0173952335275995e-05,2.1534576215084525e-07,-7.36430542484212e-15,1.0221187676610522e-09,4.4878830098115796e-13,0.268603515625,0.36866003170516604,0.09243241134276796,0.9938419018087505,1.6133234016621958,0.9683868974600133,25.511327926753744,0.9973903354572038,0.538679571849445,100.43198830535277,0.05143049220020002,0.059466814163085274,0.0072040966266631095,0.04236633323094059,-0.6966773082235944,0.2481540552810417,pituitary
1245.5,137.69848430156708,0.9791666666666666,1.2352941176470589,0.7666279726679451,0.1680238483174869,0.0015457919154142207,2.7567294629681508e-06,9.418609167134825e-08,-9.265858240949765e-15,-2.83962431364139e-09,4.7089966180893313e-14,0.35259765625,0.6120194743979697,0.053604071687280756,0.9911217332780302,3.6538452673679513,0.9430014628800112,32.04374293865022,0.9963252446501509,0.7071283265295788,124.5211264872329,0.07334875726114573,0.08462273025155007,0.004331120598871051,0.058032963763028564,-0.7043209083779265,0.2964353811328127,pituitary
1932.5,171.63960897922516,0.9713495853229455,1.3488372093023255,0.7247616421786046,0.17015490625852153,0.0030792433429137384,7.760379409853749e-05,1.7237930277858303e-06,1.9461942477672198e-11,8.849214212238544e-08,4.328264781911752e-12,0.6984244791666666,0.6522469385703875,0.05592811056853369,0.9865061958577446,2.9555673860636564,0.9809286755045491,77.46906833860348,0.9944930248655893,1.4006778672693394,306.92070596835026,0.10857868601454937,0.12657900331291969,0.005808737943915705,0.08176199183899219,-0.694411275769524,0.3548936078359086,pituitary
2182.0,186.42640590667725,0.9697777777777777,0.7049180327868853,0.6305820540467987,0.17906905153734068,0.005353618236621482,0.00010590984735738525,6.65469085049487e-06,1.5477669241364088e-10,4.0152570722152004e-07,8.518251205906341e-11,0.7476692708333333,1.3077154023920479,0.07822350481062434,0.9847821389243105,6.170778735176853,0.9663326610383581,91.62124939688455,0.9931169555294421,1.4994374208406704,360.31421885236136,0.12751155145814766,0.15182352628386703,0.004021798240714771,0.10281110022783711,-0.6849355956876989,0.38243667461295716,pituitary
262.5,61.21320295333862,0.9794776119402985,0.85,0.8777928710666335,0.16263343003517916,0.0008280363335067896,1.0011601508550843e-06,1.6143515064288014e-08,8.502775589419972e-16,-3.7215866118130895e-10,1.8679186902040756e-15,0.09056966145833334,0.18372728281630551,0.1973927777409031,0.99794789062239,1.2176099737828112,0.9327091351543717,9.045613163459812,0.9991103003350733,0.1816358447260148,34.964842680056435,0.01840236673678386,0.02042897530528315,0.00756062232511284,0.01578657086349522,-0.7255399022542998,0.15160853993936668,pituitary
1175.0,133.74011433124542,0.9650924024640657,1.105263157894737,0.8219900451697704,0.16196604263453312,0.0006640554168483904,3.074224672946662e-05,1.671018408048924e-07,-3.034205904592882e-13,-2.34331407919672e-09,2.26669203134506e-13,0.3678385416666667,0.6626840396806802,0.12244776881417084,0.9916287282298129,2.1856421729120177,0.97134801074122,38.13141182728269,0.9961684200884546,0.7376936510814676,150.34000513621876,0.07230197710334993,0.08426393079570724,0.005572397083561441,0.05968607311683907,-0.7008337605790789,0.2947778836940625,pituitary
1714.5,158.95331752300262,0.9747015349630472,1.0638297872340425,0.8955015934750842,0.16039415969011112,0.000264922218569782,8.678915878138779e-06,4.0340468059874436e-08,4.93467710694695e-15,-5.969831378498684e-11,-2.335388909220379e-14,0.65923828125,0.6886683275457458,0.08560975024329202,0.9880045846151724,3.3189700763782026,0.9785569047662295,77.37391355400673,0.9950309915294432,1.3220906445107667,306.1766841396487,0.09710282783951182,0.11437057050107369,0.006180209711125644,0.07553322642213066,-0.6856393377554921,0.33535637069015733,pituitary
874.0,112.76955187320709,0.9814710836608647,0.8333333333333334,0.8556322864263817,0.163626173135193,0.0009751046268276096,2.3534101064293024e-05,3.415673750372726e-07,-6.120380402616791e-13,1.6246634999580023e-10,7.504965936411808e-13,0.21437825520833334,0.29374988461858226,0.07364589802575669,0.9936873427187435,1.0366138170941679,0.9683790397475638,16.3880667670935,0.9974403501426341,0.42993177680771866,64.51565325127984,0.05271818504792132,0.060386527882283283,0.00776693869781571,0.041373678708875976,-0.7099601790523877,0.2535473831860749,pituitary
919.5,114.66904675960541,0.9792332268370607,1.0294117647058822,0.8603352594577093,0.16122922292806222,0.00048651901622249354,6.753621173906613e-06,7.188511819320506e-10,-3.7896465941741525e-17,-1.5789803764381752e-11,-3.275036496395739e-17,0.315478515625,0.35924360665214405,0.07308517052630778,0.9933913301109996,1.9593456683375208,0.969902655265806,32.54351393975116,0.9976119932936607,0.63268655039434,128.2147100906671,0.052755166229888295,0.05965671101150642,0.007204787744069981,0.04023418685320397,-0.7231997957164725,0.25560263274891404,pituitary
356.0,74.28427064418793,0.9621621621621622,0.9565217391304348,0.6636818147161195,0.17319885894116857,0.004169358038199914,0.00010060989534312838,3.400844616690156e-06,-2.8336359742959643e-11,-1.3225606587076555e-07,-5.61637763201547e-11,0.11167317708333334,0.21358488088334857,0.26607698122197876,0.9972713896486438,1.0658205917782657,0.9474678433364642,10.142564486196887,0.9988026752360815,0.2239585698584144,39.504437353009294,0.024275848801012658,0.027182141826791642,0.007387860853531128,0.020419281369632985,-0.7161748441764885,0.17281198880336796,pituitary
1860.0,194.02438473701477,0.8769448373408769,1.0175438596491229,0.6888508860697343,0.1978514486225963,0.007306418865905298,0.002047131494831201,0.0003514468400162785,2.7352163109453885e-07,2.8218870542197746e-05,1.1853132016714361e-07,0.6863606770833334,0.7843359795421944,0.0787713265325934,0.9868693061454284,2.9158009159544367,0.9819370202539912,80.69442193894592,0.9942454936689589,1.3764841268188266,319.86188683982925,0.10902420412414998,0.12836713529969718,0.004448043198186985,0.08558125962618476,-0.6864897788162161,0.354325909311294,pituitary
1116.0,128.225395321846,0.972972972972973,1.135135135135135,0.861889129603861,0.16117257439110344,0.00035023902666108265,5.505737507063147e-05,4.227762476038388e-07,2.017417358771017e-12,7.716914717567293e-09,-3.0090468756871005e-13,0.3399153645833333,0.4978982097103715,0.10573590257793913,0.9920531083399434,3.3545505256029724,0.9476300892706151,32.020990079250836,0.9971829058388325,0.6816942162232655,124.72940979140037,0.06259221237432044,0.07067375294363595,0.004966023351050982,0.0478950104963438,-0.7258843415095273,0.27813147479458633,pituitary
1045.5,142.81118214130402,0.8962708958422632,0.7551020408163265,0.8451770835134229,0.19230013884539204,0.005408745980930229,0.0018930479005808195,4.6111988573174147e-05,-2.763418202134583e-09,-2.4287772430360964e-06,-1.3340700266126318e-08,0.37270182291666665,0.5729860707988547,0.11118400673855505,0.9924268901149511,3.3189805864297353,0.9585895651519027,40.066678001307125,0.9967300577605295,0.7474468751055005,156.94773141879872,0.06280853769926992,0.0731378797768591,0.006405325598628362,0.05203808160162124,-0.6829638592142532,0.2702323600828178,pituitary
276.0,69.94112455844879,0.9355932203389831,1.2,0.5209841412969656,0.1975364595012895,0.013214562407464539,8.685215223093175e-05,1.7134501042514507e-05,6.520404849446181e-10,1.8843986198765678e-06,1.0842606126178258e-10,0.11174153645833333,0.2686119843105697,0.38976543516894824,0.997823983864862,1.58270388053598,0.9430942520062837,13.903366853295381,0.9989758541551552,0.22409566336879236,54.03076353264554,0.020345717936105,0.022222235574669368,0.004454693934446934,0.01804771287527411,-0.7590773079140419,0.16374650063071633,pituitary
1895.5,168.81118202209473,0.9803465218515646,1.302325581395349,0.7143413298474802,0.1674995724163202,0.002200466840295927,7.865618486353061e-05,1.0512288431102127e-06,6.406321725443699e-12,3.7600385614845486e-08,-7.09460868034285e-12,0.590537109375,0.8467368329566499,0.09868328799414466,0.9867590597372399,3.935378060328257,0.9660934128618837,58.01717760340189,0.9941447739150188,1.1843116665809048,228.13333235327931,0.10788299462524795,0.12888784597565195,0.005223987612282649,0.08672035158185311,-0.6680080549434206,0.34820383010736766,pituitary
489.5,120.32590043544769,0.8037766830870279,0.9090909090909091,0.6233541734963416,0.23865790563445533,0.013651157455648244,0.0036650246450698957,0.0004005768872218716,6.208526309978608e-08,6.216604057626516e-06,4.813764935871728e-07,0.18222005208333333,0.4312027455710603,0.17578355296312664,0.9961650265135693,2.946492589992518,0.9286458520788436,20.643565981812138,0.9982513923028787,0.3654390725684813,79.62777133725604,0.03459256760079148,0.03876404900831925,0.005930052639608103,0.0297075803874714,-0.7109761924954577,0.20456780656603268,pituitary
